,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,ccxt
73,hashbit,hashbitpad,BUSD,0x1Be080A35ec92Bd5a8A8891972632ed148B34871,WHBIT,0x87599C8AE56bCF5115c3074151fC33719ef3c74E,0x6c5B4fD70A6270BAFAf8B4e9ea9Fb4e39183e0C4,"{""usd"":57551,""base"":38553,""quote"":1401100295}",26597.1671,1.0001
74,ethereum,balancer,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,0x344818b9b4cfec947fe8ccbea65b3605585c2c71000100000000000000000404-0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599-0xc00e94Cb662C3520282E6f5717214004A7f26888,"{""usd"":342651,""base"":13.42,""quote"":3379}",436.0053,22864.44
75,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6855859BeA41A682707c4Aa98424A734515da111,"{""usd"":64259,""base"":25.49,""quote"":32130}",1557.3249,1570.44
76,ethereum,shibaswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9d406c4067A53f65DE1A8A9273D55bfEA5870a75,"{""usd"":50534,""base"":4557,""quote"":19.91}",0.004186,6.479
77,ethereum,uniswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCBFB0745b8489973Bf7b334d54fdBd573Df7eF3c,"{""usd"":708068,""base"":27.54,""quote"":244361}",22799.8409,22864.44
78,polygon,uniswap,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7f9121B4f4E040fd066e9Dc5C250Cf9B4338D5BC,"{""usd"":136994,""base"":14644,""quote"":76498}",6.0101,6.479
79,fantom,protofi,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2592F9A13F1B7C6Ff5E4E53bDa139807ec52a981,"{""usd"":241112.818054,""base"":96.54,""quote"":120556}",1570.3406,1570.44
80,bsc,0xFF6ad8728C0aa5215FeFae3459D46B90a37b9546,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CC,0xb7fbFf4Ce5200215c690cc95855e5d6C5236Ee9f,0x0677FB47b0AB26E3d4FB8805dAd986171640D0a2,"{""usd"":75010.93868417908,""base"":29.58,""quote"":2864624}",109079.3558,1570.44
81,ethereum,unknown,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcD452c162dA7761f08F656B8e5eDe3A385981378,"{""usd"":1985004,""base"":792.6,""quote"":992502}",1567.2662,1570.44
82,bsc,pancakeswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x151268db1579ebC5306D4aAa5DCC627646E6986F,"{""usd"":107821.72202071463,""base"":4657.35,""quote"":210.46}",0.06314,19.49
83,aptos,liquidswap,WETH,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::WETH,USDC,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDC,liquidswap-1490,"{""usd"":1038193,""base"":415.5,""quote"":519097}",1568.0252,1570.44
84,bsc,planetfinance,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1820E39d1bE8Bf90fe45B097503613E557F5DFDF,"{""usd"":251317.00262657256,""base"":100.75,""quote"":490.88}",5.0238,1570.44
85,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5e8F4c86C3BB2f4070ad570776574034Ac19e0e7,"{""usd"":583435.3974914756,""base"":17.39,""quote"":1139.36}",73.2358,22864.44
86,polygon,sushiswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0x6FF62bfb8c12109E8000935A6De54daD83a4f39f,"{""usd"":598032.4253920547,""base"":239.9,""quote"":299016}",1563.3156,1570.44
87,avalanche,traderjoe,WMATIC,0xf2f13f0B7008ab2FA4A2418F4ccC3684E49D20Eb,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0xC0294fAfdeE273F4d8D01db52cc0c65102bc081F,"{""usd"":1173755,""base"":755281,""quote"":586877}",1.0828,1.0862
88,fantom,equalizer,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE3bD349BDb8203C15426b2d273f57568E658F843,"{""usd"":224992.06681235562,""base"":89.76,""quote"":517360}",3280.4795,1570.44
89,milkomedacardano,milkyswap,WETH,0x81ECac0D6Be0550A00FF064a4f9dd2400585FE9c,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0x7c0Fb8aEbe55f2b6E913A6021C48b8C060fEc4eD,"{""usd"":57245,""base"":22.93,""quote"":105851}",4199.1277,1570.44
90,osmosis,osmosis,WBNB,ibc/F4A070A6D78496D53127EA85C094A9EC87DFC1F36071B8CCDDBD020F933D213D,OSMO,uosmo,840,"{""usd"":490887,""base"":960.3,""quote"":345649}",322.4395,309.6
91,ethereum,sushiswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xC3D03e4F041Fd4cD388c549Ee2A29a9E5075882f,"{""usd"":6631146,""base"":2652,""quote"":3315573}",1567.6246,1570.44
92,polygon,balancer,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd208168d2a512240eb82582205d94a0710bce4e7000100000000000000000038-0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270-0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,"{""usd"":93845,""base"":60481,""quote"":46919}",1.0835,1.0862
93,avalanchedfk,defikingdoms,ETH,0xfBDF0E31808d0aa7b9509AA6aBC9754E48C58852,CRYSTAL,0x04b9dA42306B023f3572e106B11D82aAd9D32EBb,0x78C893E262e2681Dbd6B6eBA6CCA2AaD45de19AD,"{""usd"":298746,""base"":120.1,""quote"":1716560}",15264.7597,1570.44
94,ethereum,uniswap,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x919Fa96e88d67499339577Fa202345436bcDaf79,"{""usd"":526639,""base"":654350,""quote"":144.2}",0.0006388,1.01
95,bsc,0xC7a506ab3ac668EAb6bF9eCf971433D6CFeF05D9,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xfb83B3525F937B33c6EcE4038DfA792fCee2Aa78,"{""usd"":86746.58300514297,""base"":2.58,""quote"":169.37}",73.1027,22864.44
96,polygon,0xBE087BeD88539d28664c9998FE3f180ea7b9749C,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x30890d1a43e74edbFb2340FdAEB5B49DFD7F3360,"{""usd"":54442.357462,""base"":21.77,""quote"":27221}",1563.4801,1570.44
97,polygon,balancer,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,AAVE,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,0xce66904b68f1f070332cbc631de7ee98b650b499000100000000000000000009-0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39-0xD6DF932A45C0f255f85145f286eA0b292B21C90B,"{""usd"":141973,""base"":12667,""quote"":1296}",0.08573,6.948
98,kcc,mojitoswap,CRV,0x4500E16dA66b99e0C55D7B46EBBD59bc413BA171,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x27032cA70a9F37Dc7391E2ec5f75011637cc8e03,"{""usd"":97108,""base"":90784,""quote"":7322}",0.1224,1.01
99,aptos,pancakeswap,WETH,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::WETH,USDC,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDC,pcs-141,"{""usd"":3824240,""base"":1530,""quote"":1912120}",1567.532,1570.44
100,polygon,uniswap,BUSD,0x9C9e5fD8bbc25984B178FdCE6117Defa39d2db39,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x2c9706d421Ddd566FD487628592B2451898eB77F,"{""usd"":55400,""base"":26025,""quote"":29400}",0.9992,1.0001
101,arbitrumnova,sushiswap,WETH,0x722E8BdD2ce80A4422E880164f2079488e115365,USDC,0x750ba8b76187092B0D1E87E28daaf484d1b5273b,0x26d96cfC6DF8262b1bb327a2df0eDE02FDfC8874,"{""usd"":195076,""base"":78.88,""quote"":97538}",1568.7764,1570.44
102,polygon,sushiswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xcd353F79d9FADe311fC3119B841e1f456b54e858,"{""usd"":356184.392422,""base"":229817,""quote"":178092}",1.0868,1.0862
103,fantom,spookyswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf0702249F4D3A25cD3DED7859a165693685Ab577,"{""usd"":3995559.2035078416,""base"":1597.55,""quote"":9193878}",3270.642,1570.44
104,bsc,0x3657952d7bA5A0A4799809b5B6fdfF9ec5B46293,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xCf643C4B9DBf42239aa00e23A0570c90d517E6dC,"{""usd"":61768.028279102386,""base"":120.48,""quote"":30884}",310.1542,309.6
105,bsc,pancakeswap,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,CZUSD,0xE68b79e51bf826534Ff37AA9CeE71a3842ee9c70,0xd7C6Fc00FAe64cb7D242186BFD21e31C5b175671,"{""usd"":179305.51777990093,""base"":89481,""quote"":89204}",1.0264,1.0001
106,astar,arthswap,BUSD,0x4Bf769b05E832FCdc9053fFFBC78Ca889aCb5E1E,USDC,0x6a2d262D56735DbA19Dd70682B39F6bE9a931D98,0xeee106Aa8a0DE519E8Eb21C66A5c2275b46b3F4d,"{""usd"":822070,""base"":410606,""quote"":411035}",0.9971,1.0001
107,polygon,quickswap,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x5cA6CA6c3709E1E6CFe74a50Cf6B2B6BA2Dadd67,"{""usd"":287570.61878185347,""base"":25630,""quote"":115.03}",0.004445,6.948
108,cronos,mmfinance,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x5383202D48C24aAA19873366168f2Ed558a00ff0,"{""usd"":213428,""base"":6.373,""quote"":1817561}",293084.5627,22864.44
109,fantom,wigoswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9B82CF433bEa2671Ea024A5c7066DE0c3292AdE6,"{""usd"":103206.05026365846,""base"":41.29,""quote"":237984}",3278.08,1570.44
110,aptos,pancakeswap,BUSD,0xccc9620d38c4f3991fa68a03ad98ef3735f18d04717cb75d7a1300dd8a7eed75::coin::T,USDC,0x5e156f1207d0ebfa19a9eeff00d62a282278fb8719f4fab3a586a0a2c0fffbea::coin::T,pcs-215,"{""usd"":3759591,""base"":1874093,""quote"":1879795}",1.0035,1.0001
111,metis,netswap,BNB,0x2692BE44A6E38B698731fDDf417d060f0d20A0cB,Metis,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0xD8fF1c29204256c506098470143896ba2f54CFAd,"{""usd"":127663,""base"":250.4,""quote"":3813}",9.1967,309.6
112,milkomedacardano,muesliswap,WBTC,0x6aB6d61428fde76768D7b45D8BFeec19c6eF91A8,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0xaDbaBAf06c98785f09482F41Cf862edBE7889160,"{""usd"":51937,""base"":1.555,""quote"":96358}",61057.6616,22864.44
113,arbitrum,sushiswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x515e252b2b5c22b4b2b6Df66c2eBeeA871AA4d69,"{""usd"":1114039.8237623447,""base"":33.16,""quote"":445.82}",14.5796,22864.44
114,bsc,mdex,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,USDT,0x55d398326f99059fF775485246999027B3197955,0x0FB881c078434b1C0E4d0B64d8c64d12078b7Ce2,"{""usd"":3709783.0025901846,""base"":1484.03,""quote"":1854892}",1562.0992,1570.44
115,fantom,spiritswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x613BF4E46b4817015c01c6Bb31C7ae9edAadc26e,"{""usd"":252508.47790865393,""base"":101.19,""quote"":583358}",3281.03,1570.44
116,fuse,voltagefinance,WETH,0xa722c13135930332Eb3d749B2F0906559D2C5b99,WFUSE,0x0BE9e53fd7EDaC9F859882AfdDa116645287C629,0x7Fe1A61E4FE983D275cb5669072A9d1dee9Bd45C,"{""usd"":249736.81370828426,""base"":100.07,""quote"":2083406}",22462.691,1570.44
117,polygon,dfyn,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x4c28f48448720e9000907BC2611F73022fdcE1fA,0xC3379226AEeF21464d05676305dad1261D6F3FAC,"{""usd"":348656.22865331464,""base"":139.8,""quote"":224378}",1448.0891,1570.44
118,fantom,beethovenx,BUSD,0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xcc331c12f23a22dd253f97b2b0f501577827496e0001000000000000000005f0-0x04068DA6C83AFCFA0e13ba15A6696662335D5B75-0xC931f61B1534EB21D8c11B24f3f5Ab2471d4aB50,"{""usd"":599348,""base"":300827,""quote"":299737}",0.9961,1.0001
119,fantom,beethovenx,AVAX,0x511D35c52a3C244E7b8bd92c0C297755FbD89212,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x65411827ef78f08f6559acf91de3a4f5a26d785c0001000000000000000004c6-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0x511D35c52a3C244E7b8bd92c0C297755FbD89212,"{""usd"":89042,""base"":3748,""quote"":196157}",41.0341,19.49
120,arbitrum,traderjoe,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x805600Dc8aD916D221e635da6731e357845D32f9,"{""usd"":57352,""base"":2.428,""quote"":16567}",20201.9489,22864.44
121,polygon,apeswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6Cf8654e85AB489cA7e70189046D507ebA233613,"{""usd"":1892992.6426550888,""base"":759.36,""quote"":1220177}",1449.412,1570.44
122,bsc,0xE52cCf7B6cE4817449F2E6fA7efD7B567803E4b4,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ORN,0xe4CA1F75ECA6214393fCE1C1b316C237664EaA8e,0x70E2A2A6c00cAaD4Eb7e8D600B5c62e85ab0A642,"{""usd"":388230.50088985113,""base"":155.54,""quote"":258642}",1707.1999,1570.44
123,bsc,babyswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,USDT,0x55d398326f99059fF775485246999027B3197955,0x74c4DA0DAca1A9e52Faec732d96BC7dEA9FB3ac1,"{""usd"":286965.30298941577,""base"":12458,""quote"":143483}",19.6048,19.49
124,bsc,biswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,USDT,0x55d398326f99059fF775485246999027B3197955,0xa987f0b7098585c735cD943ee07544a84e923d1D,"{""usd"":8080401.815448198,""base"":240.68,""quote"":4040201}",22871.6288,22864.44
125,arbitrum,sushiswap,LINK,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x7050A8908E2a60899D8788015148241f0993a3FD,"{""usd"":78936.63284953013,""base"":7034.31,""quote"":31.58}",0.004435,6.948
126,gnosischain,honeyswap,WBTC,0x8e5bBbb09Ed1ebdE8674Cda39A0c169401db4252,WETH,0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,0xb3011007ebBb56C791eAEbF87Fe035190b8dbE62,"{""usd"":68819,""base"":2.053,""quote"":27.56}",14.5401,22864.44
127,conflux,swappi,WBTC,0x1F545487c62e5ACfEa45dcAdd9c627361d1616D8,USDT,0xfe97E85d13ABD9c1c33384E796F10B73905637cE,0x9B2e43277238d4C6a9534CAA84cf80cB076810eA,"{""usd"":484985,""base"":14.46,""quote"":242492}",22774.5419,22864.44
128,ethereum,balancer,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe99481dc77691d8e2456e5f3f61c1810adfc1503000200000000000000000018-0x514910771AF9Ca656af840dff83E8264EcF986CA-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":1254610,""base"":111714,""quote"":502.1}",0.004444,6.948
129,boba,oolongswap,WBTC,0xdc0486f8bf31DF57a952bcd3c1d3e166e3d9eC8b,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0xeef227ECccec2213f80bB92CB648b0ddbAAB00AB,"{""usd"":85239,""base"":2.527,""quote"":33.82}",14.5969,22864.44
130,ethereum,pancakeswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x17C1Ae82D99379240059940093762c5e4539aba5,"{""usd"":2509478,""base"":1004,""quote"":1254739}",1564.8093,1570.44
131,optimism,uniswap,WBTC,0x68f180fcCe6836688e9084f035309E29Bf0A2095,ETH,0x4200000000000000000000000000000000000006,0x85C31FFA3706d1cce9d525a00f1C7D4A2911754c,"{""usd"":84105,""base"":3.86,""quote"":15.41}",14.5348,22864.44
132,bsc,biswap,UNI,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x153dC2eBcB551799b13D4E6Ff84fC34C7AEDf241,"{""usd"":2009764.0765569261,""base"":189154,""quote"":3924.29}",0.02097,6.479
133,ethereum,0x4eef5746ED22A2fD368629C1852365bf5dcb79f1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x3Af7A58D54cf014675aF2B7EBc222C3166BF5692,"{""usd"":240749,""base"":96.36,""quote"":120374}",1569.8043,1570.44
134,bsc,nomiswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x36451A95D5a2F0C25530331F382E4D432CAecB17,"{""usd"":718388.7273576532,""base"":21.4,""quote"":1402.61}",73.5232,22864.44
135,aurora,trisolaris,WETH,0xC9BdeEd33CD01541e1eeD10f90519d2C06Fe3feB,NEAR,0xC42C30aC6Cc15faC9bD938618BcaA1a1FaE8501d,0x63da4DB6Ef4e7C62168aB03982399F9588fCd198,"{""usd"":627678,""base"":251.8,""quote"":208885}",682.2426,1570.44
136,milkomedacardano,muesliswap,AVAX,0x65e66a61D0a8F1e686C2D6083ad611a10D84D97A,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0x172fe7FC5263f6ebAda9A58FFabEec68397995BD,"{""usd"":167050,""base"":7163,""quote"":308893}",52.7117,19.49
137,arbitrum,uniswap,UNI,0xFa7F8980b0f1E64A2062791cc3b0871572f1F7f0,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xC24f7d8E51A64dc1238880BD00bb961D54cbeb29,"{""usd"":648892,""base"":96768,""quote"":107.19}",0.004141,6.479
138,fuse,voltagefinance,BNB,0x6acb34b1Df86E254b544189Ec32Cf737e2482058,fUSD,0x249BE57637D8B013Ad64785404b24aeBaE9B098B,0x0dF48369504825C16D3FC6a74842aEf3c91E90E6,"{""usd"":89002.31914611619,""base"":172.52,""quote"":44501}",310.1159,309.6
139,astar,arthswap,WBTC,0xad543f18cFf85c77E140E3E5E3c3392f6Ba9d5CA,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0x61a49Ba86E168cD25cA795b07B0A93236BB25127,"{""usd"":253312,""base"":7.554,""quote"":3219249}",420043.4349,22864.44
140,kcc,mojitoswap,LINK,0x47841910329aaa6b88D5e9DcdE9000195151dc72,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x2c44f11c2D73961d09197729aea9449c8c786049,"{""usd"":166995,""base"":14887,""quote"":12593}",0.8488,6.948
141,fantom,knightswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xbE612c02BeE4b9FEb6B38693510c6C2a2028866d,"{""usd"":60069.7140066794,""base"":24.03,""quote"":138486}",3276.6628,1570.44
142,polygon,polycat,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8A4CEb4DffA238539C5d62Ce424980e8fdb21EBc,"{""usd"":56744.679216,""base"":36577,""quote"":28372}",1.0799,1.0862
143,dogechain,kibbleswap,ETH,0xB44a9B6905aF7c801311e8F4E76932ee959c663C,WWDOGE,0xB7ddC6414bf4F5515b52D8BdD69973Ae205ff101,0xb9a5f0cdF48054e101FD2d39b4F434c1ceD8B2Ec,"{""usd"":209940,""base"":83.88,""quote"":1472422}",16802.2669,1570.44
144,arbitrum,uniswap,CRV,0x11cDb42B0EB46D95f990BeDD4695A6e3fA034978,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xBA80CEdE54Bf09f8160F7d6AD4a9d6ae3a9852d9,"{""usd"":375621,""base"":543598,""quote"":70.07}",0.0006264,1.01
145,bsc,jetswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xc53eE6446101F2128f887b8c75083E74dca3e973,"{""usd"":113280.18229321745,""base"":221.19,""quote"":56640}",310.1088,309.6
146,kcc,mojitoswap,ETH,0xf55aF137A98607F7ED2eFEfA4cd2DfE70E4253b1,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x1F1EC5bcb2cB2a892D34A85d3eCb4C7e167Ff630,"{""usd"":2390074,""base"":956.1,""quote"":180130}",191.4488,1570.44
147,celo,ubeswap,WETH,0x66803FB87aBd4aaC3cbB3fAd7C3aa01f6F3FB207,CELO,0x471EcE3750Da237f93B8E339c536989b8978a438,0x5d60b9766530c4535BD753B1FDD7efEA400539BB,"{""usd"":154605.73102070374,""base"":61.92,""quote"":158649}",2221.5123,1570.44
